source,target_candidate,tk_path_value,source_address,source_product,source_est_date,source_capital,source_bank,source_shareholder,source_firm_title,tk_address,tk_product,tk_est_date,tk_capital,tk_bank,tk_shareholder,tk_truth,tk_firm_title,pr_natural_text,tk_natural_text
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5907.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0204_5_11_2_39960.png,東京都中央区日本橋本町4一5電日本橋(24)1460丿4,醫科器械・醫療衞生用品・理化學器械卸賣輸出入,,900万円(昭和31年3月),三和(室町)・三井(木町)・住友(神田囓前),"松井幹一81,000英雄81,000",松吉医科器械,"名古屋市西區天塚町三	ノ五七電五局一六〇六",脫脂綿加工,昭和廿七年一月,七百萬圓,東海へ淨心、,へ株主數二く松前媵助三、〇〇〇株,0,松前衞生材料株,松吉医科器械は日本の企業です。同社は醫科器械・醫療衞生用品・理化學器械卸賣輸出入を提供しています。この会社は東京都中央区日本橋本町4一5電日本橋(24)1460丿4にあります。,"松前衞生材料株は、昭和廿七年一月に設立された歴史ある日本の企業です。同社は脫脂綿加工を提供しています。この会社の資本金は約七百萬圓です。この会社の取引銀行には、東海へ淨心、が含まれています。さらに、この会社は名古屋市西區天塚町三	ノ五七電五局一六〇六にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5924.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0099_4_13_1_16489.png,東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1,有價證券賣買,昭和23年3月,"2,000万円(昭和29年9月)授權40万株發行40万株",三井(日本橋)・第一(兜町)・七十七(東京),"司茂綱男22,500操10,000,000榮次10",丸金証券,"中央區日本橋兜町一ノ八	電六高八〇九、二え〇一",𦣝劵業へ東京證劵取引所正會員レ,昭和廿三年三月,三千萬圓,三井へ日本橋第一、富士各兜町く七十七東京日本相互本店、,株主數三六く司茂綱男七八、〇〇〇株丸金商事株五一、〇〇〇株增田榮次三六、〇〇〇株司茂喜保三六、〇〇〇株小菅武三三、〇〇〇株,1,丸金證劵,"丸金証券は、昭和23年3月に設立された歴史ある日本の企業です。同社は有價證券賣買を提供しています。この会社の資本金は約2,000万円(昭和29年9月)授權40万株發行40万株です。この会社の取引銀行には、三井(日本橋)・第一(兜町)・七十七(東京)が含まれています。さらに、この会社は東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1にあります。","丸金證劵は、昭和廿三年三月に設立された歴史ある日本の企業です。同社は𦣝劵業へ東京證劵取引所正會員レを提供しています。この会社の資本金は約三千萬圓です。この会社の取引銀行には、三井へ日本橋第一、富士各兜町く七十七東京日本相互本店、が含まれています。さらに、この会社は中央區日本橋兜町一ノ八	電六高八〇九、二え〇一にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5924.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0280_3_7_0_58782.png,東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1,有價證券賣買,昭和23年3月,"2,000万円(昭和29年9月)授權40万株發行40万株",三井(日本橋)・第一(兜町)・七十七(東京),"司茂綱男22,500操10,000,000榮次10",丸金証券,下關市竹崎町八四,手繰網漁業,呫和廿九年五月,五百萬圓へ五千株レ,山口𠆢今浦く,𠆢株主數一〇〇野田硯次郞二、〇〇〇株,0,九全漁業一,"丸金証券は、昭和23年3月に設立された歴史ある日本の企業です。同社は有價證券賣買を提供しています。この会社の資本金は約2,000万円(昭和29年9月)授權40万株發行40万株です。この会社の取引銀行には、三井(日本橋)・第一(兜町)・七十七(東京)が含まれています。さらに、この会社は東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1にあります。",九全漁業一は、呫和廿九年五月に設立された歴史ある日本の企業です。同社は手繰網漁業を提供しています。この会社の資本金は約五百萬圓へ五千株レです。この会社の取引銀行には、山口𠆢今浦くが含まれています。さらに、この会社は下關市竹崎町八四にあります。
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5924.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0099_5_3_1_16530.png,東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1,有價證券賣買,昭和23年3月,"2,000万円(昭和29年9月)授權40万株發行40万株",三井(日本橋)・第一(兜町)・七十七(東京),"司茂綱男22,500操10,000,000榮次10",丸金証券,"中央區日本橋小網町二	ノ圃六七局三二九",,昭和八年六月目的證櫜劵業東京證劵取引所正會員く,九千萬圓,富士第一各兜町三井住友各日本橋三菱日本橋通町く第四へ東丌三菱信託本店く,へ株主數一八七、長尾貫一三〇〇、〇〇〇株日本瓦斯化學工業株九〇、〇〇〇株明治鑛業株八〇、〇〇〇株株鐵興社六〇、〇〇〇株日本金屬工業株五〇、〇〇〇株,0,丸三證劵,"丸金証券は、昭和23年3月に設立された歴史ある日本の企業です。同社は有價證券賣買を提供しています。この会社の資本金は約2,000万円(昭和29年9月)授權40万株發行40万株です。この会社の取引銀行には、三井(日本橋)・第一(兜町)・七十七(東京)が含まれています。さらに、この会社は東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1にあります。","丸三證劵は、昭和八年六月目的證櫜劵業東京證劵取引所正會員くに設立された日本の企業です。この会社は中央區日本橋小網町二	ノ圃六七局三二九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5924.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0252_3_3_0_52129.png,東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1,有價證券賣買,昭和23年3月,"2,000万円(昭和29年9月)授權40万株發行40万株",三井(日本橋)・第一(兜町)・七十七(東京),"司茂綱男22,500操10,000,000榮次10",丸金証券,"金澤市安江町二ノ四	電三局六九一九",靑果物委託販賣,昭和廿三年三月,二百萬圓へ四萬株〇,北陸尾張町く北國金澤金澤信金、中亠企業金融公庫,へ株主數一一く北野次喜知一六、〇〇〇株,0,丸金靑果,"丸金証券は、昭和23年3月に設立された歴史ある日本の企業です。同社は有價證券賣買を提供しています。この会社の資本金は約2,000万円(昭和29年9月)授權40万株發行40万株です。この会社の取引銀行には、三井(日本橋)・第一(兜町)・七十七(東京)が含まれています。さらに、この会社は東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1にあります。","丸金靑果は、昭和廿三年三月に設立された歴史ある日本の企業です。同社は靑果物委託販賣を提供しています。この会社の資本金は約二百萬圓へ四萬株〇です。この会社の取引銀行には、北陸尾張町く北國金澤金澤信金、中亠企業金融公庫が含まれています。さらに、この会社は金澤市安江町二ノ四	電三局六九一九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5924.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0100_5_3_1_16753.png,東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1,有價證券賣買,昭和23年3月,"2,000万円(昭和29年9月)授權40万株發行40万株",三井(日本橋)・第一(兜町)・七十七(東京),"司茂綱男22,500操10,000,000榮次10",丸金証券,"中央區日本橋江戶橋一	ノ七	電二七局七三一五九",證劵業東京證劵取引所正會貝匚,昭和廿二年三月,三千萬圓,大和へ日本橋匚第一へ兜町く,へ株主數一八六匚藤波剛一〇三、四〇〇株岩田榮三一、〇〇〇株鈴木通夫二七、三〇〇株三菱地所株四、五〇〇株ラサ工業株四、五〇〇株,0,丸益證券,"丸金証券は、昭和23年3月に設立された歴史ある日本の企業です。同社は有價證券賣買を提供しています。この会社の資本金は約2,000万円(昭和29年9月)授權40万株發行40万株です。この会社の取引銀行には、三井(日本橋)・第一(兜町)・七十七(東京)が含まれています。さらに、この会社は東京都中央区日本橋兜町1一8電兜町(67)1809・2780一1にあります。","丸益證券は、昭和廿二年三月に設立された歴史ある日本の企業です。同社は證劵業東京證劵取引所正會貝匚を提供しています。この会社の資本金は約三千萬圓です。この会社の取引銀行には、大和へ日本橋匚第一へ兜町くが含まれています。さらに、この会社は中央區日本橋江戶橋一	ノ七	電二七局七三一五九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5925.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0283_4_6_3_59497.png,香川県小豆郡内海町苗羽甲1850電内海650(什代弋表),"醬油の釀造販賣,樽及木工品の製造賣買",,"1億2,000万円",百十四(本店)・大和・住友・三菱・三井,"發行240日本生命200,000銀行東京支店175,000四銀行160,000銀行120,000上110,000海上火災安田火災海00110,000正義50,960與之吉55,5忠次郞45,800,100商店38長社",丸金醬油,"小豆郡內海町苗羽	電代表內海六五〇",醬油及容器製造販賣,明治四十年一月,二億圓,百十四へ本店、內海〇,株主數三、〇四五く日本生命保險三五〇、〇〇〇株百十四銀行三〇〇、〇〇〇株大和銀行二〇〇、〇〇〇株安田火災海上二〇〇、〇〇〇株,1,丸金醬油,"丸金醬油は日本の企業です。同社は醬油の釀造販賣,樽及木工品の製造賣買を提供しています。この会社は香川県小豆郡内海町苗羽甲1850電内海650(什代弋表)にあります。","丸金醬油は、明治四十年一月に設立された歴史ある日本の企業です。同社は醬油及容器製造販賣を提供しています。この会社の資本金は約二億圓です。この会社の取引銀行には、百十四へ本店、內海〇が含まれています。さらに、この会社は小豆郡內海町苗羽	電代表內海六五〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5925.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0153_5_2_3_28244.png,香川県小豆郡内海町苗羽甲1850電内海650(什代弋表),"醬油の釀造販賣,樽及木工品の製造賣買",,"1億2,000万円",百十四(本店)・大和・住友・三菱・三井,"發行240日本生命200,000銀行東京支店175,000四銀行160,000銀行120,000上110,000海上火災安田火災海00110,000正義50,960與之吉55,5忠次郞45,800,100商店38長社",丸金醬油,"八尾市安中一三六	圃八尾亖六〇、二五五",植物油脂製造加工販賣,昭和廿二年五月,一千萬圓,富士へ八尾住友信託今里大和御堂筋〇中小企業金融公庫,へ株主數二二こ島圖末吉六七、二〇〇株東洋棉花株六〇、〇〇〇株島圖弘二七、〇〇〇株野田正二一六、〇〇〇株,0,丸全製油,"丸金醬油は日本の企業です。同社は醬油の釀造販賣,樽及木工品の製造賣買を提供しています。この会社は香川県小豆郡内海町苗羽甲1850電内海650(什代弋表)にあります。","丸全製油は、昭和廿二年五月に設立された歴史ある日本の企業です。同社は植物油脂製造加工販賣を提供しています。この会社の資本金は約一千萬圓です。この会社の取引銀行には、富士へ八尾住友信託今里大和御堂筋〇中小企業金融公庫が含まれています。さらに、この会社は八尾市安中一三六	圃八尾亖六〇、二五五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5925.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0167_5_15_2_31578.png,香川県小豆郡内海町苗羽甲1850電内海650(什代弋表),"醬油の釀造販賣,樽及木工品の製造賣買",,"1億2,000万円",百十四(本店)・大和・住友・三菱・三井,"發行240日本生命200,000銀行東京支店175,000四銀行160,000銀行120,000上110,000海上火災安田火災海00110,000正義50,960與之吉55,5忠次郞45,800,100商店38長社",丸金醬油,"宇治市槇島町北內四〇	電宇治一八三",醬油釀造,昭和廿七年一月,百萬圓匚千口、,三和へ河原町〇,へ出資者數五、太田愛一五〇〇口,0,丸五醬油釀造,"丸金醬油は日本の企業です。同社は醬油の釀造販賣,樽及木工品の製造賣買を提供しています。この会社は香川県小豆郡内海町苗羽甲1850電内海650(什代弋表)にあります。","丸五醬油釀造は、昭和廿七年一月に設立された歴史ある日本の企業です。同社は醬油釀造を提供しています。この会社の資本金は約百萬圓匚千口、です。この会社の取引銀行には、三和へ河原町〇が含まれています。さらに、この会社は宇治市槇島町北內四〇	電宇治一八三にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5925.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0299_1_2_2_64241.png,香川県小豆郡内海町苗羽甲1850電内海650(什代弋表),"醬油の釀造販賣,樽及木工品の製造賣買",,"1億2,000万円",百十四(本店)・大和・住友・三菱・三井,"發行240日本生命200,000銀行東京支店175,000四銀行160,000銀行120,000上110,000海上火災安田火災海00110,000正義50,960與之吉55,5忠次郞45,800,100商店38長社",丸金醬油,"甘木市三奈木四四〇八	圃三奈木一一、三〇",淸酒及燒酎釀造販賣,昭和廿七年三月,百五十萬圓,,六出資額,0,丸山酒造,"丸金醬油は日本の企業です。同社は醬油の釀造販賣,樽及木工品の製造賣買を提供しています。この会社は香川県小豆郡内海町苗羽甲1850電内海650(什代弋表)にあります。","丸山酒造は、昭和廿七年三月に設立された日本の企業です。この会社は甘木市三奈木四四〇八	圃三奈木一一、三〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5925.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0168_1_15_2_31607.png,香川県小豆郡内海町苗羽甲1850電内海650(什代弋表),"醬油の釀造販賣,樽及木工品の製造賣買",,"1億2,000万円",百十四(本店)・大和・住友・三菱・三井,"發行240日本生命200,000銀行東京支店175,000四銀行160,000銀行120,000上110,000海上火災安田火災海00110,000正義50,960與之吉55,5忠次郞45,800,100商店38長社",丸金醬油,"伏見區片原町三〇五	電伏見五四三一芺四",醬油製造,昭和九年三月,二百四十萬圓へ四萬八千株く,住友、協和、商工中金北陸以上各京都京都伏見,へ株主數一八く六鹿輝彥六丶〇〇〇株西村保正五、〇〇〇株,0,丸竹醬油,"丸金醬油は日本の企業です。同社は醬油の釀造販賣,樽及木工品の製造賣買を提供しています。この会社は香川県小豆郡内海町苗羽甲1850電内海650(什代弋表)にあります。","丸竹醬油は、昭和九年三月に設立された歴史ある日本の企業です。同社は醬油製造を提供しています。この会社の資本金は約二百四十萬圓へ四萬八千株くです。この会社の取引銀行には、住友、協和、商工中金北陸以上各京都京都伏見が含まれています。さらに、この会社は伏見區片原町三〇五	電伏見五四三一芺四にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5930.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0189_4_6_0_36693.png,東京都中央区日本橋兜町1一7電兜町(67)2431(代表),有價證券の賣買・引受・賣出・募集及賣出0,昭和19年4月,,富士・三井・第一・勸銀,"富士製鐡120,0一證券58,880汽船48,000ジ自動車34500證券30,000",丸宏證券,"小田原市幸一ノ一三九	電小田原四四一四八五",證劵業,昭和廿三年四月,三百萬圓六萬株く,駿河へ小田原、,吉村彥太郞四〇、五〇〇株,0,丸彥證券,丸宏證券は、昭和19年4月に設立された日本の企業です。この会社は東京都中央区日本橋兜町1一7電兜町(67)2431(代表)にあります。,"丸彥證券は、昭和廿三年四月に設立された歴史ある日本の企業です。同社は證劵業を提供しています。この会社の資本金は約三百萬圓六萬株くです。この会社の取引銀行には、駿河へ小田原、が含まれています。さらに、この会社は小田原市幸一ノ一三九	電小田原四四一四八五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5930.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0099_5_11_2_16508.png,東京都中央区日本橋兜町1一7電兜町(67)2431(代表),有價證券の賣買・引受・賣出・募集及賣出0,昭和19年4月,,富士・三井・第一・勸銀,"富士製鐡120,0一證券58,880汽船48,000ジ自動車34500證券30,000",丸宏證券,"中央區日本橋兜町一ノ七	電六七局二四三一J九",證劵業東京證劵取引所正會員〇,昭和十九年四月,五千萬圓,富土兜町顴見く三井日本橋千住第一へ兜町匚勸銀本店、茅場町く,へ株主數一〇九、富士製鐵株三二〇、〇〇〇株東和產業株一六〇、〇〇〇株山一證劵株九八、八八〇株日產汽船株六八、〇〇〇株いすじ自動車株三四、五〇〇株,1,丸宏證劵一,丸宏證券は、昭和19年4月に設立された日本の企業です。この会社は東京都中央区日本橋兜町1一7電兜町(67)2431(代表)にあります。,"丸宏證劵一は、昭和十九年四月に設立された歴史ある日本の企業です。同社は證劵業東京證劵取引所正會員〇を提供しています。この会社の資本金は約五千萬圓です。この会社の取引銀行には、富土兜町顴見く三井日本橋千住第一へ兜町匚勸銀本店、茅場町くが含まれています。さらに、この会社は中央區日本橋兜町一ノ七	電六七局二四三一J九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5930.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0099_5_10_1_16504.png,東京都中央区日本橋兜町1一7電兜町(67)2431(代表),有價證券の賣買・引受・賣出・募集及賣出0,昭和19年4月,,富士・三井・第一・勸銀,"富士製鐡120,0一證券58,880汽船48,000ジ自動車34500證券30,000",丸宏證券,"中央區日本橋兜町一ノ七	電六七局三五、八八〇",,昭机廿三年四月,三千萬圓,第一、富士各兜町七十七へ東京匚,𠆢株主數一五、栗原健次七二、〇〇〇株栗原初惠三六、〇〇〇株水谷爲之三〇、〇〇〇株難波又作二四、〇〇〇株,0,丸五證券一,丸宏證券は、昭和19年4月に設立された日本の企業です。この会社は東京都中央区日本橋兜町1一7電兜町(67)2431(代表)にあります。,"丸五證券一は、昭机廿三年四月に設立された日本の企業です。この会社は中央區日本橋兜町一ノ七	電六七局三五、八八〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5930.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0168_1_1_1_31613.png,東京都中央区日本橋兜町1一7電兜町(67)2431(代表),有價證券の賣買・引受・賣出・募集及賣出0,昭和19年4月,,富士・三井・第一・勸銀,"富士製鐡120,0一證券58,880汽船48,000ジ自動車34500證券30,000",丸宏證券,"下京區寺町通四條下	電五局一六六〇",證劵業,大正八年一月,三百萬圓三萬株,大和丶富士へ各京都〇,へ株主數四七く中井正造三、一六〇株津田義一一、〇九四株,0,丸近證券,丸宏證券は、昭和19年4月に設立された日本の企業です。この会社は東京都中央区日本橋兜町1一7電兜町(67)2431(代表)にあります。,"丸近證券は、大正八年一月に設立された歴史ある日本の企業です。同社は證劵業を提供しています。この会社の資本金は約三百萬圓三萬株です。この会社の取引銀行には、大和丶富士へ各京都〇が含まれています。さらに、この会社は下京區寺町通四條下	電五局一六六〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5930.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0205_2_14_0_40097.png,東京都中央区日本橋兜町1一7電兜町(67)2431(代表),有價證券の賣買・引受・賣出・募集及賣出0,昭和19年4月,,富士・三井・第一・勸銀,"富士製鐡120,0一證券58,880汽船48,000ジ自動車34500證券30,000",丸宏證券,"名古屋市中區南伊勢町	一ノ八	圊代表园局四三、岊二",有價證劵賣買,昭和十九年三月,一億圓,東海へ中〇大和丶富士へ各名古屋く,へ株主數八三一こく日興證劵株一六〇、〇〇〇株武田正三五五、〇〇〇株武田信義三九、〇〇〇株鹿島劒吉三五、〇〇〇株小川捨次郞三一、〇〇〇株,0,丸万證劵,丸宏證券は、昭和19年4月に設立された日本の企業です。この会社は東京都中央区日本橋兜町1一7電兜町(67)2431(代表)にあります。,"丸万證劵は、昭和十九年三月に設立された歴史ある日本の企業です。同社は有價證劵賣買を提供しています。この会社の資本金は約一億圓です。この会社の取引銀行には、東海へ中〇大和丶富士へ各名古屋くが含まれています。さらに、この会社は名古屋市中區南伊勢町	一ノ八	圊代表园局四三、岊二にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5949.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0260_2_0_3_53985.png,[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3,インキ各種文房具卸賣,昭和15年1月,250万円,三菱・三和(各神,"丸善10,890共濟會2,260司忠1,600",丸善製品販売,"岐阜市問屋町三ノ八	電二局四三五七",旣製服製造販賣,昭和廿八年八月,六百萬圓匚萬二千株く,大垣芖立岐阜驛前二和岐早匚十六,へ株主數三九く安田善一二、三〇〇株大杉媵一九〇〇株安田正一七〇〇株,0,丸善旣製服,丸善製品販売は、昭和15年1月に設立された歴史ある日本の企業です。同社はインキ各種文房具卸賣を提供しています。この会社の資本金は約250万円です。この会社の取引銀行には、三菱・三和(各神が含まれています。さらに、この会社は[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3にあります。,"丸善旣製服は、昭和廿八年八月に設立された歴史ある日本の企業です。同社は旣製服製造販賣を提供しています。この会社の資本金は約六百萬圓匚萬二千株くです。この会社の取引銀行には、大垣芖立岐阜驛前二和岐早匚十六が含まれています。さらに、この会社は岐阜市問屋町三ノ八	電二局四三五七にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5949.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0100_2_11_0_16598.png,[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3,インキ各種文房具卸賣,昭和15年1月,250万円,三菱・三和(各神,"丸善10,890共濟會2,260司忠1,600",丸善製品販売,"中央區日本橋江戶橋三	こノ二	事務所	千代田區神田	淡路町二ノ五	電五局五一一一く五",インキ各種文房具卸賣,昭和十五年一月,二百五十萬圓𠆢五萬株く,三菱三和各神田〇,,1,丸善製品販賣一,丸善製品販売は、昭和15年1月に設立された歴史ある日本の企業です。同社はインキ各種文房具卸賣を提供しています。この会社の資本金は約250万円です。この会社の取引銀行には、三菱・三和(各神が含まれています。さらに、この会社は[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3にあります。,"丸善製品販賣一は、昭和十五年一月に設立された歴史ある日本の企業です。同社はインキ各種文房具卸賣を提供しています。この会社の資本金は約二百五十萬圓𠆢五萬株くです。この会社の取引銀行には、三菱三和各神田〇が含まれています。さらに、この会社は中央區日本橋江戶橋三	こノ二	事務所	千代田區神田	淡路町二ノ五	電五局五一一一く五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5949.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0153_4_8_2_28210.png,[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3,インキ各種文房具卸賣,昭和15年1月,250万円,三菱・三和(各神,"丸善10,890共濟會2,260司忠1,600",丸善製品販売,"南區上汐町二ノ三九	圃七五局六八八六",印刷業及印刷物販賣,昭和廿四年十二月,,住友備後町上町〇,合田益太郞,0,丸靜印刷所,丸善製品販売は、昭和15年1月に設立された歴史ある日本の企業です。同社はインキ各種文房具卸賣を提供しています。この会社の資本金は約250万円です。この会社の取引銀行には、三菱・三和(各神が含まれています。さらに、この会社は[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3にあります。,"丸靜印刷所は、昭和廿四年十二月に設立された日本の企業です。この会社は南區上汐町二ノ三九	圃七五局六八八六にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/5949.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0100_2_13_1_16605.png,[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3,インキ各種文房具卸賣,昭和15年1月,250万円,三菱・三和(各神,"丸善10,890共濟會2,260司忠1,600",丸善製品販売,"干代田區神田鍛冶町二ノ	一四	電二茼六六〇八、七〇〇〇",,昭和廿六年六月目的藥品卸賣,二百四十萬圓へ四萬八千株,三菱神田〇第一神田驛前、,へ株主數一五く上田善平一〇、〇〇〇株會田正七、〇〇〇株吉川宏五、〇〇〇株,0,丸善薬品,丸善製品販売は、昭和15年1月に設立された歴史ある日本の企業です。同社はインキ各種文房具卸賣を提供しています。この会社の資本金は約250万円です。この会社の取引銀行には、三菱・三和(各神が含まれています。さらに、この会社は[登記]東京都中央区日本橋江戸橋3一2[事務所]東京都千代田区神田淡路町2一5電神田(25)7791一3にあります。,"丸善薬品は、昭和廿六年六月目的藥品卸賣に設立された日本の企業です。この会社は干代田區神田鍛冶町二ノ	一四	電二茼六六〇八、七〇〇〇にあります。"
